city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details,price_per_meter,age_category
الرياض,حي الملقا,شرق,200,3,5,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,85000,"فيلا للايجار ٢٠٠ م
مجلس مقلط صاله اربع غرف نوم
وغرفتين بالسطح
بالملقا
غرفة غسيل وخادمة مدخل سياره بها مطبخ راكب ٧ مكيفات اسبيلت

بدون غرفة سواق

الإيجار ٨٥ الف",425.0,Modern
الرياض,حي النرجس,شرق,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار بالكامل 
٤ غرف نوم منها غرفتين ماستر
مجلس ومقلط و٥ حمامات وغرفه سائق وغرفه شغاله وسطح
يوجد مدخل سياره",360.0,New
الرياض,حي العقيق,جنوب,300,6,4,5,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,120000,"للايجار فله دبلكس يوجد فيها قبو 
مكونه من تحت استقبال و فوق ٤ اجنحه نوم وصاله والسطح مكون من غرفه خادمه و غسيل  و دورة مياه وسطح",400.0,Medium
الرياض,حي الورود,شمال شرقي,580,20,7,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000,"فلة للايجار 
المساحة :٥٨٠ م
الواجهه : شمالي شرقي
تتكون من :-
مجلس وجال 
ومقلط
وصالة مفتوحة على الدرو الاوال 
مجلس نساء 
وغرفة 
مطبخ داخلي 
٤ غرف نوم 
١ غرفة نوم الرئسية 
الملاحق :-
غرفة للخادمة 
غرفة غسيل 
ومطبخ خارجي 
وغرفة سائق",258.62,Old
الرياض,حي النرجس,شرق,230,0,3,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000,"فله للايجار
شمال طريق الملك سلمان
عباره عم ٣ غرف نوم وغرفه ماستر و٥ حمامات وغرفه سائق وغرفه شغاله وسطح َحوش
ايجار الفله دفعه واحده فقط",391.3,New
الرياض,حي حطين,شمال,460,0,5,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,400000,"للايجار فلل راقيه في كمباوند خاص vip بحي الجوهرة شمال الرياض يوجد عده فلل بشرائح سعريه مختلفه حسب المساحه وعدد الغرف ، والتاثيث من بدونه الاسعار من 280 الف الى 450 الف 
‏يوجد في الكمبانود ‏مسبح في البهو الرئيسي بالإضافة إلى لاونج ونادي رياضي وصاله اس...",869.57,New
الرياض,حي الملقا,شرق,228,0,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"للايجار فلتين دبلكس في ملقا العجلان 
مقابل المكان مول موقع ممتاز وشارع ٢٠م  
الدبلكس الواحد يحتوي على:
٩ غرف
صالة
مطبخ
٦ حمامات
غرفة خادمة/ سائق
مدخل خاص للسيارة
ومكيفات سبلت
( الدبلكس الواحد ب١٥٠.٠٠٠ ريال )
للاستفسار والتواصل /٠٥٥١٥٠٢٢٧٧-٠٥٥١٥٠٢٢٨٨",657.89,New
الرياض,حي العارض,شمال,200,4,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,110000,"فيلا دبلكس متلاصقه  لليجار حي دانه الياسمين 
مؤثثه بالكامل اثاث جديد 
الدور الارضي مجلس خارجي
 مجلس رجال وصاله استقبال كبير 
ومطبخ مع كامل اجهزته
 ودورتين مياه
 مدخل خاص بالرجال ومدخل بالنساء 
الدور الثاني صاله غرفه نوم رئيسيه 
وغرفتين اضافيه ودورتين...",550.0,Modern
الرياض,حي الياسمين,شمال شرقي,350,4,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,1,125000,"للإيجاااار
فيلا فاخرة زاوية للإيجارفي حي الياسمين مجلس ودورة مياه ومقلط وصاله ودورة مياه ومطبخ وبيت شعر وغرفة سائق ، الدور الأول : صاله ودورة مياه و3 غرف نوم واحدة من الغرف ماستر، الدور الثاني : غرفة خادمه ودورة مياه وغرفه غسيل وسطح
 
الموقع غير دقيق...",357.14,Modern
الرياض,حي السليمانية,جنوب غربي,300,7,4,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,125000,"فيلا خاصة هادئة جدا خصوصيتها تكسب الروح هدوء الشتاء وهبوب الصيف وراحة الربيع ودفء جميع الفصول 
متنوعة المساحات رونقها يدل على اختيار عذب وسلسبيل الوجدان قامت على أسس غربية مفعمة بتوالي الابداع في ثنايا أروقة الفيلا وبمطل من الصالة يأسر اللب
بها ملاحق...",416.67,Medium
الرياض,حي العارض,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,New
الرياض,حي المناخ,شمال,600,5,7,5,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,140000,"عقار رقم 2115/2116
فلتين متلاصقة سكن عماله عباره عن 
٢٠غرفة و٦صالات و٤مطابخ و١٢دورات مياه
السعر /             140الف وقابل للتفاوض 
طريقة الدفع كل ست شهور او سنة


عزيزي العميل 
نسعد بخدمتــك 
واهلاً بك في حي المناخ 
يوجد لدينااا اكثر من 2200 عقار 
ت...",233.33,Modern
الرياض,حي الحزم,شرق,298,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,50000,"السلام عليكم ورحمه الده وبركاته 
الفله تم تآجيرها مره واحده 
وانتهاء اجار المستاجر بتاريخ 
١١/٧/١٤٤٢

للتواصل واتس اب (0590619012)

الاجار اذا سنه (٤٠.٠٠٠ الف) 
الاجار  على جزئين (٥٠.٠٠٠ الف)",167.79,New
الرياض,حي العارض,جنوب,300,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000,"للايجار فيلا  حي العارض 

مساحه 300 متر 
شارع 20 جنوبي 

مدخل سيارة وغرفة سائق
مجلس و مقلط وصاله و مطبخ بمستودع و غرفة شغاله 

الدور الأول 

4 غرف نوم و صاله كبيرة",283.33,New
الرياض,حي البديعة,شمال,1600,35,5,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"فيلا للايجار في البديعه المساحه 1600 متر 
دورين مفصولين او درج وصاله 
حوشين  مجموعه غرفه وووواسعه 
 قديمه تحتاج ترميم والذي بيستاجر سيتم خصم الاصلاحات والترميمات من الايجار 
وعقد طويل المدي  
 ويمكن للمستاجر ان يؤجر في الباطن لايوجد لدينا مانع",43.75,Old
الرياض,حي النرجس,شرق,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار
دفعه واحده فقط
الفيلا عباره عن ٤ غرف نوم منها غرفتين ماستر
ويوجد ٥ دورات مياه
ومجلس ومقلط
ومدخل سياره
وغرفه خادمه وغرف سائق
🌹🌹دفعه واحده فقط 🌹🌹",360.0,New
الرياض,حي العارض,شرق,375,3,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,110000,"الوصف
فيلا للايجار مؤثثه شمال الرياض حي العارض..
مساحة  ٣٧٥م شارع ٢٠شرقي 

مكتمله الفيلا بها مطبخ ومكيفات ومجالس مؤثثه بالكامل اثاث جديد 

يوجد غرفة خادمه

يوجد غرفة سايق

يوجد ملحق خارجي

يوجد نت فايبر الياف بصريه لكامل الفيلا

يوجد كميرات 

يوجد غر...",293.33,Modern
الرياض,حي الشهداء,شرق,300,15,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000,"بسم الله الرحمن الرحيم

فيلا للأيجار بحي غرناطة 

الفيلا موقعها ممتاز وقريب من المواصلات وقريب من شارع خالد بن وليد 

الفيلا قبل فتره قريبه تم تغير البويا وتنضيفها يوجد اربع غرف نوم بحماماتها",166.67,Medium
الرياض,حي الروضة,غرب,3000,19,3,5,5,1,1,1,1,1,1,0,1,1,1,0,0,0,0,250000,"كمباوند يتالف من ٥ فلل منفصلة ٤ فلل ٣ غرف نوم ماستر وصالة حرف ال ومطبخ وفيلا كبيرة فيها ٤ غرف نوم مستقلة وصاللتان كبيرة كما يوجد مكان لعمل الحفلات والمناسبات مجهز يتسع ل٥٠ شخص موقع الكمباوند جميل جدا وهادى للاستفسار 
ابووسيم 
 0558341000
0502267502",83.33,Old
الرياض,حي قرطبة,شرق,312,10,4,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,1,85000,"فيلا درج داخلي مكونة من 

الدور الأرضي / مجلس - مقلط - صالة - مطبخ - مشب - مستودع - دورتين مياة - حوش 

الدور الاول / صالة - 4 غرف نوم مع دورات مياة 

الدور الثاني / غرفة خادمة - دورة مياة مع غرفة غسيل 

المطبخ راكب 

التكييف اسلبت راكب ما عدا 3

*يو...",272.44,Medium
الرياض,حي الصحافة,غرب,350,2,5,5,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,90000,"للايجار فيلا درج صاله بحى الصحافة 
عبارة عن مدخل سيارة حوش واسع 
مجلس رجال ومجلس نساء 
ملقط وصاله مطبخ 
الدور العلوي 
5 غرفه نوم منهم غرفتين نوم ماستر 
وصاله 
السطح غرفه شغاله غرفه غسل 
والسطح واسع 
المطبخ راكبه المكيفات راكبه 
الفيلا مجدي بكامل 
قري...",257.14,Modern
الرياض,حي العريجاء الغربية,3 شوارع,1600,4,5,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,250000,"قصر للايجار في حي العريجاء الغربيه مساحته حوالي 1800م
على 3شوارع جنوبي غربي شرقي
يصلح مدارس اهليه او مركز صحي او مقر شركه 
في ملاحق ومساحة الحوش تتسع لاكثر من 10 سيارات 
بالنسبه للمبني عباره عن مجلس ومقلط وصاله و3غرف نوم 💤 واحده منهم ماستر 
والدور ا...",156.25,Modern
الرياض,حي العارض,جنوب,300,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,"🔴 العرض رقم (14)
♦️- نوع العقار ( فيلا للايجار ) 
♦️- الحي / العارض
♦️- المساحة ( 300 )م
♦️- الشارع / 20 جنوب
♦️- الايجار/ ٨٥الف للسنه
-----
نسوق عقاراتكم ونلبي طلباتكم
🔸أركان النهضه للعقارات🔸
الرياض-العارض-طريق الملك عبدالعزيز
 0555373139",283.33,New
الرياض,حي المونسية,شرق,253,5,4,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,50000,"فيلا للايجار درج داخلي دورين 
مدخل سيارة حوش 

ملحق خارجي مجلس  مقلط صالة كبيرة 
مطبخ راكب مكيفات راكبة 
غرفة خادمة 
ومستودع 
الدور الثاني أربع غرف نوم  إثنين منها ماستر 
وصالة رياضية 
الايجار 50000 دفعة واحدة",197.63,Modern
الرياض,حي النفل,غرب,500,0,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000,"للإيجار فيلا مودرن جديدة بحي النفل


المواصفات : 
• مدخل سيارة 
• غرفة سائق 
• مجلس رجال ونساء 
• صالة طعام 
• صالة عائلية واسعة 
• مطبخ + غرفة خادمة 
• غرفة كبار سن 

الدور الأول :
• 3 غرف نوم 
• صالة عائلية + سيرفس 

الدور الثاني : 
• غرفة خادمة 
•...",320.0,New
الرياض,حي القدس,جنوب,1000,25,5,5,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,160000,"فله للإيجار 

خلف بنك الجزيره مقابل جامع البخاري 

مساحة  1000 متر 
العمر ٢٥ 
فله رقم ٧ 
رقم المبنى ٣٢٠٠ 
الفلّه مكونه من 

درج داخلي ودرج جانبي وحوش كبير وملحق خارجي (مشب) ومسبح وثلاث دورات مياه ..

الدور الأرضي 
يتكون من مجلس ومقلطين وغرفتين نوم وص...",160.0,Old
الرياض,حي العارض,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,New
الرياض,حي الروضة,غرب,300,0,4,4,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000,,283.33,New
الرياض,حي الروضة,جنوب,352,30,7,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,1,80000,"الجزء الاول (يوجد جزء ثاني وثالث اخير )
========================= 


فيلا مجددة بالكامل( درج بالصالة ) للايجار :

فيلا (درج بالصالة) مجددة بالكامل حديثة التشطيب من اسقف جبسية ودهانات مختارة وادوات صحية وبلاط .

وتتكون الفيلا من ( 3 مداخل رئيسية خارجي...",227.27,Old
الرياض,حي المونسية,شرق,225,0,4,3,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,100000,"للايجار فيلا درج دخلى النرجس رقم 1623
المواصفات : فيلا درج دخلى تتكون من : 
الدور الارضى يتكون من مطبخ امريكان + صاله + مجلس + 2 دورات مياه 
الدور العلوى يتكون من ثلاث غرف منهم غرفه ماستر + 2 دورات مياه 
الدور الثانى ملحق بالسطح + غرفه + مطبخ + دوره ...",444.44,New
